Items,melt,flex,traction,COULEUR,I_CM,I_G,I_F,cendre,I1,I48
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,40.0,150870.0,957.3,BK,HM,1,RP,2.1,1.21,1.13
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,42.0,163172.5,956.08,BK,HM,1,RP,2.3,1.24,1.12
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,59.0,162826.2,982.02,BK,HM,1,RP,1.5,1.14,1.08
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,45.0,159526.7,935.98,BK,HM,1,RP,1.8,1.22,1.1
PP,41.74,168273.0,1005.0,BK,HM,1,RP,2.1,1.0,1.06
PP,36.0,148836.7,970.55,BK,INJ,1,RP,1.7,1.06,0.8
PP,32.0,95034.15,676.0,BK,INJ,1,RP,5.8,4.36,2.4
PPH,40.0,180322.8,1208.75,BK,HM,1,RP,2.2,0.45,0.3
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,41.0,169340.3,1145.4,BK,HM,1,RP,2.4,0.79,0.5
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,40.0,163280.3,1127.2,BK,HM,1,RP,2.3,0.82,0.69
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,38.4,169458.0,1148.0,BK,HM,1,RP,2.2,1.0,0.54
PPH,40.0,164888.9,1111.8,BK,HM,1,RP,2.3,0.7,0.66
PP/PE,13.0,147559.5,962.86,BK,INJ,2,RP,2.7,0.94,0.7
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,24.0,152182.3,1006.08,BK,INJ,1,RP,2.6,1.11,0.9
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,27.0,146836.5,942.43,BK,INJ,1,RP,1.8,1.4,1.2
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.0,150812.8,960.52,BK,INJ,1,RP,1.9,1.4,1.1
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.5,153087.0,982.0,BK,INJ,1,RP,2.0,1.0,1.08
PP,26.0,162517.8,1017.33,BK,INJ,1,RP,2.0,1.26,1.12
-,26.6,152182.0,1006.0,BK,INJ,1,RP,2.0,1.0,0.9
-,26.6,152182.0,1006.0,BK,INJ,1,RP,2.0,1.0,0.9
-,26.6,152182.0,1006.0,BK,INJ,1,RP,2.0,1.0,0.9
-,26.6,152182.0,1006.0,BK,INJ,1,RP,2.0,1.0,0.9
-,26.6,152182.0,1006.0,BK,INJ,1,RP,2.0,1.0,0.9
-,26.6,152182.0,1006.0,BK,INJ,1,RP,2.0,1.0,0.9
-,26.6,152182.0,1006.0,BK,INJ,1,RP,2.0,1.0,0.9
PP,19.0,127046.1,778.54,BK,INJ,S,RP,2.5,12.52,11.9
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,21.0,129084.5,786.92,BK,INJ,S,RP,1.5,12.53,11.96
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127354.8,769.44,BK,INJ,S,RP,1.5,12.44,11.9
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PP,20.0,127828.0,778.0,BK,INJ,S,RP,1.8,12.0,11.92
PPH,38.0,200513.2,1290.4,BK,HM,1,RP,3.0,0.5,0.4
PP,40.0,169195.2,1056.8,BK,INJ,1,RP,2.7,1.1,0.7
HIPS,3.7,296304.0,1011.2,BK,X,1,RP,3.2,1.6,1.54
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,4.3,269237.9,897.22,BK,X,1,RP,6.0,1.3,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,8.0,313452.4,924.24,BK,X,1,RP,7.1,1.6,1.0
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.8,308315.0,922.36,BK,X,1,RP,7.0,1.5,1.2
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,7.56,299497.0,938.0,BK,X,1,RP,6.3,2.0,1.28
HIPS,8.6,329312.4,1139.8,BK,X,1,RP,4.8,1.2,1.0
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
HIPS,8.0,327703.1,1084.0,BK,X,1,RP,4.9,1.4,1.1
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
HIPS,8.13,327897.0,1106.0,BK,X,1,RP,4.3,1.0,1.07
PP,30.0,126597.3,814.36,BK,INJ,1,RP,2.8,1.45,1.2
PPH,44.0,154286.6,1089.8,BK,HM,1,RP,2.5,0.5,0.4
PPH,48.0,178209.6,1182.4,BK,HM,1,RP,2.7,0.5,0.3
PPH,40.0,182617.0,1211.4,BK,HM,1,RP,2.4,0.6,0.3
PPH,38.0,184180.5,1267.67,BK,HM,1,RP,2.1,0.4,0.3
HIPS,5.9,295554.3,914.38,BK,INJ,1,RP,7.4,1.4,1.1
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,36.0,140825.8,884.58,BK,HM,1,RP,1.9,1.6,1.4
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,37.0,143054.8,877.92,BK,HM,1,RP,1.8,1.7,1.5
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,36.0,144539.2,906.9,BK,HM,1,RP,1.9,1.84,1.53
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,35.0,144663.1,884.37,BK,HM,1,RP,1.2,2.12,1.64
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
PP,34.43,146897.0,894.0,BK,HM,1,RP,1.9,2.0,1.45
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
-,34.43,150523.0,899.0,BK,HM,1,RP,1.9,2.0,1.38
PP,0.6,177538.3,1019.6,BK,EXT,1,RP,1.3,16.85,15.99
PP,0.8,174079.4,993.8,BK,EXT,1,RP,1.3,15.0,13.0
PP,0.67,175809.0,1007.0,MIX,EXT,1,RP,1.3,16.0,14.49
PPH,4.0,203969.4,1293.33,MIX,EXT,1,RP,0.5,0.6,0.4
PPH,3.8,234216.4,1251.75,MIX,EXT,1,RP,0.4,0.5,0.4
PP,37.0,166085.7,1005.5,BK,INJ,1,RP,4.6,1.13,0.8
PP,39.0,177088.3,1110.0,BK,INJ,1,RP,2.5,0.87,0.75
PP,34.0,151806.2,1003.62,BK,INJ,1,RP,1.4,1.03,0.96
PP,44.0,152198.8,955.32,BK,HM,1,RP,1.0,1.0,0.86
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,43.0,153129.7,963.82,BK,HM,1,RP,0.7,1.02,0.7
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,35.0,154862.8,941.82,BK,HM,1,RP,0.4,1.1,0.9
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,35.0,150771.3,960.82,BK,HM,1,RP,0.5,1.1,0.9
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,36.33,150873.0,945.0,BK,HM,1,RP,0.7,1.0,0.92
PP,30.0,147782.9,916.5,BK,INJ,1,RP,2.2,1.74,1.3
PPH,21.0,170758.6,1021.6,BK,HM,1,RP,3.9,1.1,0.9
PPH,26.68,168999.0,1013.0,BK,HM,1,RP,3.9,1.0,0.92
PPH,25.0,186096.3,1067.58,BK,HM,1,RP,3.4,0.9,0.7
PPH,35.0,185338.6,1217.2,BK,HM,1,RP,2.6,0.6,0.4
PPH,37.0,185445.8,1230.0,BK,HM,1,RP,2.7,0.6,0.4
PPH,38.0,174264.6,1168.6,BK,HM,1,RP,2.5,0.51,0.44
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.0,160807.4,912.82,BK,HM,1,RP,1.2,1.7,1.5
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,38.0,155927.9,914.96,BK,HM,1,RP,1.3,1.7,1.5
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,38.0,157699.8,913.4,BK,HM,1,RP,1.4,1.6,1.4
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,39.0,158195.3,914.4,BK,HM,1,RP,2.7,1.56,1.36
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,39.0,148282.0,908.26,BK,HM,1,RP,2.7,1.5,1.3
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,39.0,146483.2,905.32,BK,HM,1,RP,2.6,1.5,1.3
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
PP,37.95,156133.0,920.0,BK,HM,1,RP,1.9,2.0,1.38
