Items,melt,traction,COULEUR,I_CM,I_G,I_F,cendre,I1
PP,17.95,1066.6,BK,INJ,1,RP,1.41,0.65
PP,22.54,1112.8,BK,INJ,1,RP,1.03,0.58
PP,24.0,1056.52,BK,INJ,1,RP,0.91,0.7
PPH,36.0,1268.0,BK,HM,1,RP,2.32,0.64
PPH,36.2,1219.0,BK,HM,1,RP,2.3,1.0
PPH,35.0,1140.4,BK,HM,1,RP,2.2,0.61
PPH,38.0,1250.0,BK,HM,1,RP,3.1,0.55
PP,16.0,972.9,BK,INJ,1,RP,3.48,1.6
PP,25.0,1255.6,BK,INJ,1,RP,1.1,0.57
PP,36.0,1207.0,BK,INJ,1,RP,2.28,0.62
PP,36.0,1219.4,BK,INJ,1,RP,1.61,0.57
PP,38.0,1230.8,BK,INJ,1,RP,1.2,0.61
PPH,37.0,1247.6,BK,HM,1,RP,1.73,0.53
PPH,43.43,1233.0,BK,HM,1,RP,1.9,1.0
PPH,38.0,1285.0,BK,HM,1,RP,2.8,0.49
PPH,39.0,1158.6,BK,HM,1,RP,2.9,0.6
PPH,49.0,1239.2,BK,HM,1,RP,1.43,0.57
HIPS,5.7,1082.8,BK,X,1,RP,3.2,1.32
HIPS,6.13,1085.0,BK,X,1,RP,3.5,2.0
HIPS,5.8,1020.6,BK,X,1,RP,4.56,1.4
HIPS,5.4,1180.6,BK,X,1,RP,2.1,1.31
HIPS,5.24,1084.4,BK,X,1,RP,2.02,1.8
HIPS,8.0,930.6,BK,X,1,RP,5.2,1.5
PP,35.0,1136.4,BK,HM,1,RP,2.6,0.74
PP,61.0,1007.16,BK,HM,1,RP,4.0,1.32
PP,43.84,997.28,BK,HM,1,RP,3.7,1.23
HIPS,7.4,977.94,BK,X,1,RP,7.5,1.43
HIPS,7.05,1009.0,BK,X,1,RP,5.6,1.0
HIPS,7.6,987.85,BK,X,1,RP,7.3,1.45
HIPS,6.6,1069.2,BK,X,1,RP,5.43,1.41
HIPS,6.0,1008.9,BK,X,1,RP,5.0,1.37
HIPS,5.9,1027.2,BK,X,1,RP,5.8,1.5
HIPS,7.6,988.4,BK,X,1,RP,6.5,1.31
HIPS,7.4,951.78,BK,X,1,RP,6.5,1.25
HIPS,9.06,987.36,BK,X,1,RP,4.7,1.21
PP,27.8,828.46,BK,INJ,1,RP,3.7,1.04
-,7.02,962.0,BK,X,1,RP,5.7,1.0
-,6.13,1072.0,BK,X,1,RP,3.5,1.0
PP,12.0,913.3,BK,INJ,1,RP,2.0,9.49
PP,36.0,1217.6,BK,HM,1,RP,2.1,0.69
HIPS,10.24,920.0,BK,X,1,RP,4.9,2.0
HIPS,9.0,908.02,BK,X,1,RP,4.5,1.6
PP,17.16,885.0,BK,INJ,1,RP,1.4,6.0
PP,16.0,917.76,BK,INJ,1,RP,2.4,3.73
PP,19.94,883.98,BK,INJ,1,RP,1.83,9.24
PP,19.0,865.16,BK,INJ,1,RP,1.2,9.65
PP,17.0,905.58,BK,INJ,1,RP,0.8,2.77
PP,16.8,845.46,BK,INJ,1,RP,1.27,6.4
PP,17.0,863.18,BK,INJ,1,RP,1.19,2.73
PP,31.34,1193.0,BK,HM,1,RP,5.33,0.81
TPO,16.95,773.0,BK,INJ,1,RP,16.0,6.0
TPO,15.0,804.46,BK,INJ,1,RP,16.0,6.6
PP,25.71,987.0,BK,INJ,1,RP,3.7,2.0
HIPS,6.9,930.28,BK,X,1,RP,6.0,1.94
HIPS,7.73,929.0,BK,X,1,RP,5.6,2.0
HIPS,6.4,935.64,BK,X,1,RP,5.74,1.9
HIPS,7.1,947.72,BK,X,1,RP,5.6,1.79
PP,31.71,1096.0,BK,INJ,1,RP,4.7,1.0
HIPS,3.3,1165.5,BK,X,1,RP,3.1,1.1
HIPS,3.5,1116.8,BK,X,1,RP,3.53,1.4
HIPS,3.18,1154.0,BK,X,1,RP,3.1,1.0
HIPS,3.25,1161.6,BK,X,1,RP,3.0,0.9
HIPS,2.78,1171.0,BK,X,1,RP,3.0,1.17
PP,29.8,1191.0,BK,INJ,1,RP,2.9,0.74
HIPS,8.53,920.26,BK,X,1,RP,7.76,1.61
HIPS,7.97,933.0,BK,X,1,RP,8.8,2.0
HIPS,8.4,937.06,BK,X,1,RP,10.1,1.53
HIPS,6.9,942.8,BK,X,1,RP,9.74,1.57
HIPS,6.4,1014.9,BK,X,1,RP,7.8,1.42
HIPS,6.99,1040.0,BK,X,1,RP,7.8,1.0
HIPS,7.2,974.9,BK,X,1,RP,8.26,1.24
HIPS,7.6,1026.8,BK,X,1,RP,8.3,1.25
HIPS,7.0,1049.4,BK,X,1,RP,8.2,1.35
HIPS,7.2,1092.8,BK,X,1,RP,6.6,1.11
PP,30.0,1212.6,MIX,INJ,1,RG,1.0,0.64
PP,35.0,1185.2,BK,HM,1,RP,2.8,0.52
HIPS,6.3,998.16,BK,X,1,RP,6.9,1.23
HIPS,5.47,998.0,BK,X,1,RP,5.3,1.0
HIPS,8.4,946.4,BK,X,1,RP,6.9,1.46
HIPS,4.5,881.88,BK,X,3,RP,5.1,2.1
HIPS,4.35,851.0,BK,X,3,RP,5.0,2.0
PP,14.2,835.08,BK,INJ,1,RP,3.9,13.3
PP,20.62,883.34,BK,INJ,1,RP,2.83,12.12
PP,18.14,856.0,BK,INJ,1,RP,2.9,13.0
PP,18.2,839.79,BK,INJ,1,RP,2.17,12.62
PP,24.0,934.3,BK,INJ,1,RP,2.7,0.92
PP,24.0,939.3,BK,INJ,1,RP,2.62,0.9
PP,40.3,936.0,BK,HM,1,RP,2.2,1.0
PP,43.36,950.16,BK,HM,1,RP,2.6,1.15
PP,40.0,901.78,BK,HM,1,RP,2.3,1.05
PP,32.4,930.78,BK,HM,1,RP,1.1,1.31
PP,34.1,955.94,BK,INJ,1,RP,4.6,0.86
PP,24.4,1136.0,BK,INJ,1,RP,1.8,1.12
PP,30.0,1145.8,BK,HM,1,RP,2.49,1.05
PP,32.76,1141.0,BK,HM,1,RP,1.08,1.01
PP,34.48,1137.0,BK,HM,1,RP,1.6,1.0
PP,33.62,1099.75,BK,HM,1,RP,2.88,1.1
PP,35.0,1179.0,BK,HM,1,RP,1.85,1.09
PP,31.7,978.04,BK,INJ,1,RP,2.1,1.06
PP,36.0,1065.45,BK,HM,1,RP,1.88,0.71
PP,35.82,1210.0,BK,HM,1,RP,2.1,1.0
PP,37.5,1247.25,BK,HM,1,RP,2.85,0.69
HIPS,3.16,1234.0,BK,X,1,RP,2.3,1.0
HIPS,3.3,1216.0,BK,X,1,RP,2.5,1.2
HIPS,3.5,1183.6,BK,X,1,RP,2.3,1.12
HIPS,6.7,1035.0,BK,X,1,RP,5.23,1.33
HIPS,7.75,1014.0,BK,X,1,RP,4.1,2.0
HIPS,7.34,1010.48,BK,X,1,RP,4.8,1.67
HIPS,8.0,1029.0,BK,X,1,RP,3.2,1.6
HIPS,7.0,1026.4,BK,X,1,RP,3.7,1.92
HIPS,8.6,967.3,BK,X,1,RP,3.444,1.75
HIPS,6.1,925.74,BK,X,1,RP,4.7,1.9
PP,27.0,981.88,BK,INJ,1,RP,3.7,1.08
PP,26.42,982.0,BK,INJ,1,RP,4.9,1.0
PP,16.0,800.5,BK,INJ,1,RP,12.3,4.78
PP,19.8,797.98,BK,INJ,1,RP,11.2,5.31
PP,37.72,747.4,BK,HM,1,RP,12.76,2.96
HIPS,7.75,1014.0,MIX,X,1,RP,4.1,2.0
PP,22.76,930.0,BK,INJ,1,RP,2.6,3.0
PP,22.0,938.06,BK,INJ,1,RP,3.0,2.27
PP,22.0,918.72,BK,INJ,1,RP,3.0,3.37
PP,23.58,908.58,BK,INJ,1,RP,2.07,3.2
PP,23.4,938.54,BK,INJ,1,RP,2.1,3.1
PP,23.3,932.48,BK,INJ,1,RP,1.46,2.68
PP,40.0,1179.2,BK,HM,1,RP,2.2,0.6
PP,31.0,1167.6,BK,HM,1,RP,2.0,0.61
PP,33.56,1218.0,BK,HM,1,RP,2.0,1.0
PP,33.0,1270.2,BK,HM,1,RP,2.4,0.77
PP,37.8,1255.6,BK,HM,1,RP,1.68,0.68
PP,44.52,745.5,BK,HM,1,RP,15.65,2.9
PP,38.53,754.0,BK,HM,1,RP,12.8,3.0
HIPS,7.1,1044.4,BK,X,1,RP,4.05,1.92
PP,29.8,1119.0,BK,HM,1,RP,1.1,0.94
PP,22.0,905.0,BK,INJ,1,RP,6.67,1.58
PP,25.0,869.84,BK,INJ,1,RP,6.4,1.7
PP,33.83,887.0,BK,INJ,1,RP,6.5,2.0
PP,35.0,936.16,BK,HM,1,RP,7.8,1.61
PP,34.7,936.0,BK,HM,1,RP,7.3,2.0
PS,4.9,1302.0,MIX,X,1,RP,0.81,0.68
PS,4.93,1263.0,MIX,X,1,RP,0.8,1.0
PS,5.0,1223.4,MIX,X,1,RP,0.74,0.63
HIPS,5.66,1038.2,BK,X,1,RP,4.98,1.24
HIPS,5.63,1023.0,BK,X,1,RP,4.7,1.0
HIPS,6.42,1062.4,BK,X,1,RP,3.79,1.35
HIPS,5.5,1104.8,BK,X,1,RP,4.92,1.24
HIPS,5.6,967.82,BK,X,1,RP,4.71,1.35
GPPS,3.2,2046.67,BK,X,1,RP,1.9,0.59
GPPS,3.3,1710.67,BK,X,1,RP,2.2,0.51
HIPS,4.93,1005.06,BK,X,1,RP,7.34,1.07
HIPS,4.53,1048.0,BK,X,1,RP,7.4,1.0
HIPS,5.0,1044.6,BK,X,1,RP,7.4,1.12
HIPS,4.0,1075.0,BK,X,1,RP,7.3,1.22
HIPS,4.2,1086.6,BK,X,1,RP,7.42,1.16
PP,19.98,1106.4,BK,INJ,1,RP,7.81,1.12
PP,24.91,1115.0,BK,INJ,1,RP,8.1,1.0
PP,18.23,1098.6,BK,INJ,1,RP,8.6,1.07
PP,21.0,1140.8,BK,INJ,1,RP,4.3,1.1
PP,28.0,1168.2,BK,INJ,1,RP,3.5,1.12
PP,29.52,1146.6,BK,INJ,1,RP,9.62,0.99
PP,27.0,1118.2,MIX,EXT,1,RP,8.04,0.77
TPO,28.65,815.0,BK,INJ,1,RP,22.6,6.0
TPO,31.0,783.18,BK,INJ,1,RP,22.3,6.56
TPO,28.21,775.72,BK,INJ,1,RP,22.04,5.63
TPO,29.0,886.34,BK,INJ,1,RP,22.4,6.42
PP,18.7,768.48,BK,INJ,S,RP,3.0,11.79
PP,18.6,766.82,BK,INJ,S,RP,3.6,11.94
PP,21.35,694.4,BK,INJ,S,RP,3.35,10.81
PP,19.2,694.36,BK,INJ,S,RP,3.83,10.6
PP,31.7,1012.12,BK,HM,1,RP,3.4,1.3
PP,23.8,950.68,BK,INJ,1,RP,2.4,1.14
TPO,18.0,751.54,BK,INJ,1,RP,17.1,5.43
TPO,18.0,755.1,BK,INJ,1,RP,16.2,5.5
TPO,20.79,766.0,BK,INJ,1,RP,15.8,5.0
TPO,23.2,746.76,BK,INJ,1,RP,17.4,5.53
TPO,22.0,810.14,BK,INJ,1,RP,15.1,5.4
PP,31.7,1012.0,BK,HM,1,RP,3.4,1.0
PP,32.3,1209.4,BK,HM,1,RP,4.7,0.76
-,32.3,1209.0,-,-,-,-,4.7,1.0
PPH,36.84,1278.0,BK,HM,1,RP,3.9,1.0
PPH,40.0,1278.2,BK,HM,1,RP,4.74,0.62
PP,35.0,1130.4,BK,HM,1,RP,7.8,0.71
PP,33.4,1063.2,BK,HM,1,RP,8.73,1.26
PPH,28.0,1368.0,BK,INJ,1,RP,3.41,0.59
PPH,30.0,1338.0,BK,HM,1,RP,3.53,0.6
PPH,30.0,1338.0,BK,HM,1,RP,3.5,1.0
PP,33.0,1182.2,BK,HM,1,RP,3.88,0.95
PP,33.0,1182.0,BK,HM,1,RP,3.9,1.0
PPH,49.44,976.0,BK,HM,1,RP,1.7,1.0
PPH,48.0,953.5,BK,HM,1,RP,2.41,0.62
HIPS,10.0,946.28,BK,X,1,RP,4.0,1.74
HIPS,10.4,953.9,BK,X,1,RP,3.9,1.76
HIPS,10.33,944.0,BK,X,1,RP,4.5,2.0
HIPS,10.2,928.46,BK,X,1,RP,5.34,1.72
HIPS,10.14,940.64,BK,X,1,RP,4.04,1.89
HIPS,8.5,956.02,BK,X,1,RP,4.0,1.59
-,10.33,947.0,BK,X,1,RP,4.5,2.0
PP,29.04,1191.0,BK,HM,1,RP,6.19,0.93
HIPS,5.6,977.46,BK,X,1,RP,5.64,1.24
HIPS,4.7,1025.0,BK,X,1,RP,6.0,1.01
HIPS,5.47,1001.0,BK,X,1,RP,5.8,1.0
HIPS,4.76,905.78,BK,X,1,RP,10.76,1.43
HIPS,4.79,862.0,BK,X,1,RP,10.9,1.0
HIPS,4.8,818.74,BK,X,1,RP,15.47,1.53
HIPS,8.46,999.4,BK,X,1,RP,4.7,1.88
HIPS,7.02,978.0,BK,X,1,RP,4.8,2.0
HIPS,7.2,954.08,BK,X,1,RP,3.2,1.97
HIPS,6.7,957.0,BK,X,1,RP,3.12,1.78
HIPS,5.3,1020.2,BK,X,1,RP,4.84,1.8
-,7.02,977.0,BK,X,1,RP,4.8,2.0
HIPS,8.8,907.78,BK,INJ,1,RP,6.3,1.68
-,49.41,976.0,BK,HM,1,RP,1.7,1.0
PP,2.5,680.25,BK,OFF,3,RP,0.42,10.9
PP,5.83,734.0,BK,OFF,1,RP,0.9,10.0
PP,4.12,740.8,BK,OFF,1,RP,0.75,11.51
PP,35.0,1111.0,BK,INJ,1,RP,5.1,0.92
PP,34.5,1113.0,BK,INJ,1,RP,5.0,1.0
HIPS,6.5,846.16,BK,INJ,1,RP,11.3,1.78
PP,34.0,1115.8,BK,INJ,1,RP,5.0,0.88
ABS,2.47,1421.8,MIX,X,E,RG,3.79,5.66
PPH,33.4,1233.0,BK,HM,1,RP,2.2,1.0
PPH,32.0,1233.2,BK,HM,1,RP,2.62,0.85
HIPS,2.7,1205.0,BK,X,1,RP,4.0,1.0
HIPS,2.25,1216.2,BK,X,1,RP,4.14,1.0
HIPS,2.8,1193.2,BK,X,1,RP,4.2,0.98
HIPS,6.53,1096.0,BK,X,1,RP,5.17,1.96
HIPS,7.25,1089.0,BK,X,1,RP,5.1,2.0
HIPS,7.63,1087.0,BK,X,1,RP,4.93,2.08
HIPS,7.8,1076.4,BK,X,1,RP,4.53,1.66
HIPS,7.16,1079.8,BK,X,1,RP,5.01,1.6
HIPS,8.0,1169.8,BK,X,1,RP,3.99,1.15
GPPS,5.8,1350.0,MIX,X,1,RP,0.4,1.0
GPPS,6.0,1314.6,MIX,X,1,RP,0.45,1.16
GPPS,12.0,1742.2,MIX,X,1,RP,0.73,0.52
PP,33.5,1208.2,BK,HM,1,RP,2.1,0.85
HIPS,11.73,1095.4,BK,X,1,RP,3.92,1.08
HIPS,8.94,1133.0,BK,X,1,RP,4.7,1.0
HIPS,12.7,1115.4,BK,X,1,RP,4.9,1.06
HIPS,9.3,1062.34,BK,X,1,RP,4.2,1.25
HIPS,9.61,1062.0,BK,X,1,RP,3.57,1.18
HIPS,5.506,1049.0,BK,X,1,RP,4.79,1.19
PP,27.26,1180.6,BK,HM,1,RP,3.42,0.82
PP,33.0,1139.16,BK,HM,1,RP,1.6,0.67
PP,33.0,1139.0,BK,HM,1,RP,1.6,1.0
PP,27.26,1181.0,BK,HM,1,RP,3.4,1.0
PP,31.4,1153.4,BK,HM,1,RP,2.89,0.95
PP,32.0,1141.0,BK,HM,1,RP,2.49,0.93
PP,7.6,726.78,BK,OFF,1,RP,0.45,10.5
TPO,22.0,660.06,BK,INJ,1,RP,19.7,5.1
TPO,24.17,704.0,BK,INJ,1,RP,19.2,5.0
TPO,20.0,675.76,BK,INJ,1,RP,19.2,4.4
TPO,28.0,776.56,BK,INJ,1,RP,19.9,4.89
HIPS,4.68,1069.8,BK,X,1,RP,5.85,1.32
HIPS,5.09,1012.0,BK,X,1,RP,5.5,1.0
HIPS,4.64,1039.8,BK,X,1,RP,5.7,1.36
HIPS,5.34,976.18,BK,X,1,RP,7.8,1.31
HIPS,4.73,949.8,BK,X,1,RP,4.2,1.57
HIPS,4.7,976.96,BK,X,1,RP,4.56,1.82
-,5.09,1029.0,BK,INJ,1,RP,5.5,1.0
ABS,3.37,1718.0,BK,INJ,1,RP,3.8,2.0
ABS,3.24,1617.0,BK,INJ,1,RP,3.3,2.0
ABS,3.44,1676.2,BK,INJ,1,RP,4.1,1.85
PP,29.7,1103.2,BK,HM,1,RP,2.66,1.08
PP,29.72,1124.2,BK,HM,1,RP,1.9,1.12
PP,13.0,1109.8,BK,INJ,1,RP,1.31,1.17
PP,18.01,1112.0,BK,INJ,1,RP,1.85,1.09
PP,34.0,1081.2,BK,HM,1,RP,1.89,1.1
PP,32.53,1087.0,BK,HM,1,RP,1.7,1.0
PP,32.8,1074.0,BK,HM,1,RP,1.73,0.92
PP,31.86,1080.4,BK,HM,1,RP,1.5,0.95
PP,30.0,1110.8,BK,HM,1,RP,2.03,0.94
PP,38.6,938.68,BK,HM,1,RP,0.64,1.89
PP,32.3,927.86,BK,HM,1,RP,0.82,1.89
PP,36.9,917.7,BK,HM,1,RP,1.21,2.02
PP,44.85,909.78,BK,HM,1,RP,1.44,1.98
PP,35.5,920.0,BK,HM,1,RP,1.4,2.0
PP,36.0,904.1,BK,HM,1,RP,1.57,1.74
PP,34.64,894.2,BK,HM,1,RP,1.8,1.9
PP,32.28,915.94,BK,HM,1,RP,1.28,2.12
PP,32.0,940.18,BK,HM,1,RP,1.33,1.53
-,35.52,933.0,BK,HM,1,RP,1.4,2.0
PP,25.0,1003.92,BK,INJ,1,RP,5.59,0.7
PP,27.7,1027.2,BK,INJ,1,RP,5.21,0.75
PP,29.0,932.02,BK,INJ,1,RP,5.76,1.72
HIPS,5.97,1037.28,BK,X,1,RP,5.3,1.39
HIPS,6.92,988.0,BK,X,1,RP,5.5,1.0
HIPS,6.53,1046.4,BK,X,1,RP,6.47,1.17
HIPS,8.9,980.24,BK,X,1,RP,6.6,1.15
HIPS,9.6,1042.6,BK,X,1,RP,7.24,1.42
HIPS,8.6,964.04,BK,X,1,RP,6.69,1.51
HIPS,6.5,911.04,BK,X,1,RP,6.31,1.41
HIPS,7.82,937.12,BK,X,1,RP,6.02,1.26
HIPS,6.32,1006.46,BK,X,1,RP,3.42,1.66
PP,29.0,1116.6,BK,HM,1,RP,6.9,0.87
PP,31.0,1174.2,BK,HM,T,RP,2.38,0.87
PP,34.0,1148.2,BK,HM,1,RP,2.44,0.69
PP,30.86,1174.0,BK,HM,2,RP,1.2,0.63
PP,29.8,1139.4,BK,HM,1,RP,2.1,0.71
HIPS,4.19,975.62,BK,X,1,RP,3.14,1.66
-,6.92,1021.0,-,-,-,-,5.5,1.0
PP,35.09,1084.0,BK,HM,1,RP,1.8,1.0
PP,39.0,1084.2,BK,HM,1,RP,1.4,0.83
HIPS,5.5,979.72,BK,X,1,RP,4.8,1.33
PP,29.0,1070.0,BK,HM,1,RP,2.93,0.93
PP,32.54,1068.0,BK,HM,1,RP,1.78,0.97
PP,33.82,1079.0,BK,HM,1,RP,1.9,1.0
PP,34.96,1090.8,BK,HM,1,RP,1.81,0.78
PP,32.2,1145.0,BK,HM,1,RP,2.16,0.95
PP,38.62,1213.0,BK,HM,1,RP,2.8,1.0
PP,52.12,1187.0,BK,HM,1,RP,2.12,0.6
HIPS,5.5,980.0,BK,X,1,RP,4.8,1.0
PP,29.64,972.84,BK,HM,1,RP,2.44,0.92
PP,29.36,944.0,BK,INJ,1,RP,6.6,2.0
PP,29.64,973.0,BK,HM,1,RP,2.4,1.0
PP,4.88,636.0,BK,INJ,1,RP,1.2,9.0
PP,4.86,636.33,BK,INJ,1,RP,1.41,8.83
HIPS,6.21,1027.0,BK,X,1,RP,7.2,1.0
HIPS,7.44,1053.0,BK,X,1,RP,6.46,0.98
PP,38.01,1110.0,BK,HM,1,RP,2.55,0.92
PP,38.01,1110.0,BK,HM,1,RP,2.5,1.0
PP,29.0,914.4,BK,INJ,1,RP,5.6,1.36
PP,8.8,904.27,BK,INJ,1,RP,5.2,1.07
PP,9.42,898.33,BK,INJ,1,RP,5.73,0.98
PP,27.9,831.02,BK,INJ,1,RP,4.62,1.18
PP,20.98,928.0,BK,INJ,1,RP,3.2,1.0
PP,20.2,918.34,BK,INJ,1,RP,3.88,1.14
PP,20.4,960.1,BK,INJ,1,RP,3.49,0.95
PP,19.96,951.2,BK,INJ,1,RP,3.18,1.1
PP,20.0,929.1,BK,INJ,1,RP,2.6,1.05
-,20.98,903.0,BK,INJ,1,RP,3.2,1.0
HIPS,3.8,857.26,BK,X,1,RP,5.19,1.84
HIPS,4.05,887.0,BK,X,1,RP,5.3,2.0
HIPS,3.76,891.88,BK,X,1,RP,5.11,1.51
HIPS,4.35,912.1,BK,X,1,RP,6.7,1.47
PP,25.0,1146.7,BK,INJ,1,RP,8.71,0.62
PP,33.0,1093.4,BK,HM,1,RP,2.48,0.75
PP,33.0,1093.0,BK,HM,1,RP,2.5,1.0
PP,29.2,1083.25,BK,INJ,1,RP,2.88,1.27
PP,27.9,1024.75,BK,INJ,1,RP,2.7,1.22
PP,25.6,1009.22,BK,INJ,1,RP,1.64,1.36
PP,27.5,1010.15,BK,INJ,1,RP,1.92,1.25
PP,26.6,1032.0,BK,INJ,1,RP,2.2,1.0
HIPS,2.1,1123.67,BK,X,1,RP,1.77,0.86
HIPS,2.95,1185.0,BK,X,1,RP,2.7,1.0
PP,31.0,829.52,BK,INJ,1,RP,4.1,1.09
HIPS,7.42,946.0,BK,X,1,RP,9.5,2.0
HIPS,7.66,918.44,BK,X,1,RP,10.4,1.8
HIPS,7.1,924.98,BK,X,1,RP,9.64,1.92
HIPS,7.5,935.02,BK,X,1,RP,9.58,1.9
HIPS,7.4,981.5,BK,X,1,RP,9.42,1.88
HIPS,6.75,952.48,BK,X,1,RP,7.81,2.054
HIPS,7.1,963.57,BK,X,1,RP,8.7,2.14
-,7.42,931.0,BK,X,1,RP,9.5,2.0
PP,32.0,1207.8,BK,HM,1,RP,2.65,0.76
PP,30.94,1173.0,BK,HM,1,RP,3.69,0.74
PP,24.4,820.03,BK,INJ,1,RP,3.03,1.08
HIPS,6.68,932.5,BK,X,1,RP,5.16,1.52
PP,21.31,1021.33,BK,INJ,1,RP,2.92,1.09
PP,23.3,1014.67,BK,INJ,1,RP,2.71,0.95
PP,21.2,1040.33,BK,INJ,1,RP,2.84,0.99
PP,23.2,994.87,BK,INJ,1,RP,2.61,1.06
PP,20.58,1007.2,BK,INJ,1,RP,2.64,1.09
PP,20.5,979.36,BK,INJ,1,RP,2.42,1.09
-,21.98,975.0,BK,INJ,1,RP,2.7,1.0
PP,21.98,975.0,MIX,INJ,R,RG,2.7,1.0
PP,38.2,1106.33,BK,HM,1,RP,2.91,0.73
TPO,24.1,717.45,BK,INJ,1,RP,15.99,6.66
TPO,26.01,713.03,BK,INJ,1,RP,16.86,6.28
TPO,26.44,724.0,BK,INJ,1,RP,17.8,6.0
TPO,29.79,740.78,BK,INJ,1,RP,21.72,6.34
PP,22.2,906.5,BK,INJ,1,RP,6.35,0.84
PP,23.4,919.5,BK,INJ,1,RP,5.48,0.92
PP,32.5,895.7,BK,HM,1,RP,4.6,0.9
PP,28.79,906.03,BK,INJ,1,RP,5.1,1.07
PP,31.2,948.72,BK,HM,1,RP,4.73,1.05
PP,27.3,958.06,BK,INJ,1,RP,4.53,0.88
PP,31.4,932.33,BK,HM,1,RP,4.67,0.97
PP,32.0,826.95,BK,INJ,1,RP,1.5,1.16
PP,34.32,1097.5,BK,HM,1,RP,3.37,0.74
HIPS,5.65,1042.0,BK,X,1,RP,5.51,1.18
HIPS,6.09,1041.0,BK,X,1,RP,4.6,1.0
HIPS,5.7,1010.25,BK,X,1,RP,5.68,1.18
HIPS,5.64,1060.2,BK,X,1,RP,5.1,1.02
-,6.09,1036.0,BK,X,1,RP,4.6,1.0
PP,34.32,1098.0,BK,HM,1,RP,3.4,1.0
